"views","likes","dislikes","comment_count","publish_year","publish_month","publish_day","trending_year","trending_month","trending_day","title","Like View Ratio","days_from_pub_to_trend"
5650991,76461,2666,12187,2018,5,10,2018,5,15,"Science & Technology",0.0135305471199653,5
4372895,130936,6280,21478,2018,2,25,2018,2,27,"Science & Technology",0.0299426352565063,2
2309633,115443,3940,17047,2017,12,20,2017,12,30,"Science & Technology",0.0499832657396218,10
7944801,185160,6172,33260,2018,2,12,2018,2,18,"Science & Technology",0.0233058071561516,6
1126575,22810,1161,4704,2018,5,20,2018,5,23,"Science & Technology",0.0202472094623083,3
514019,20040,709,3920,2018,3,8,2018,3,14,"Science & Technology",0.0389868856987777,6
3483071,24148,435,1595,2018,3,7,2018,3,14,"Science & Technology",0.00693296231974599,7
41402287,555721,32745,176590,2018,5,16,2018,5,28,"Science & Technology",0.0134224710823342,12
2137721,58028,1683,4976,2018,2,7,2018,2,12,"Science & Technology",0.0271447957895347,5
606308,30754,782,1879,2017,12,26,2017,12,29,"Science & Technology",0.0507233947102793,3
1651674,29541,6286,6886,2018,2,12,2018,2,18,"Science & Technology",0.0178854907203237,6
1691461,40361,595,3773,2018,1,10,2018,1,16,"Science & Technology",0.0238616202206258,6
2452181,70667,9302,17722,2018,1,27,2018,1,31,"Science & Technology",0.0288180195507591,4
2652713,46420,4450,5561,2018,5,11,2018,5,15,"Science & Technology",0.0174990660504925,4
1505665,20031,1342,0,2017,12,23,2017,12,25,"Science & Technology",0.0133037561476158,2
1438970,33976,2313,5612,2018,1,11,2018,1,13,"Science & Technology",0.0236113331063191,2
6131730,80722,2890,12790,2018,5,10,2018,5,18,"Science & Technology",0.0131646370600141,8
23789688,393106,20520,122338,2018,5,16,2018,5,19,"Science & Technology",0.0165242183924396,3
2519247,77474,2728,9878,2018,3,20,2018,3,29,"Science & Technology",0.0307528400351375,9
935315,71734,826,4760,2018,1,30,2018,2,4,"Science & Technology",0.0766950171867232,4
2203209,25142,1783,0,2017,12,23,2018,1,2,"Science & Technology",0.0114115365360254,14
516531,15641,1335,3998,2018,4,12,2018,4,20,"Science & Technology",0.0302808543920888,8
1667730,77432,1513,11074,2018,2,25,2018,2,26,"Science & Technology",0.0464295779292811,1
1722483,21135,879,2418,2018,4,7,2018,4,25,"Science & Technology",0.0122700775566435,18
743676,26191,563,1491,2018,3,27,2018,4,2,"Science & Technology",0.0352182939882422,5
1072083,32081,767,2148,2018,3,29,2018,4,5,"Science & Technology",0.029923989094128,6
20658640,384958,12623,38514,2018,2,6,2018,2,16,"Science & Technology",0.0186342372973245,10
581221,29336,494,6708,2018,6,2,2018,6,5,"Science & Technology",0.0504730558599913,3
1080230,2540,887,1040,2017,11,10,2017,11,15,"Science & Technology",0.00235135110115438,5
1583272,87492,2026,7683,2018,2,8,2018,2,13,"Science & Technology",0.0552602458705769,5
721921,7332,369,1641,2018,3,29,2018,4,5,"Science & Technology",0.0101562359316324,6
2906215,60474,2169,4303,2018,4,18,2018,4,29,"Science & Technology",0.0208085086616097,11
502042,14158,6915,3422,2018,3,6,2018,3,14,"Science & Technology",0.0282008278191864,8
6598390,85156,3063,13217,2018,5,10,2018,5,31,"Science & Technology",0.0129055724199388,21
3479762,31430,4035,0,2018,5,10,2018,5,15,"Science & Technology",0.00903222691666844,5
570662,25841,1021,5361,2018,2,26,2018,3,13,"Science & Technology",0.0452824964690132,17
1079619,33883,1050,3766,2018,2,7,2018,2,10,"Science & Technology",0.0313842198034677,3
1740767,44899,804,4590,2018,5,15,2018,5,27,"Science & Technology",0.02579265346827,12
781799,49935,415,5662,2018,2,5,2018,2,6,"Science & Technology",0.0638719159272396,1
40018062,547115,31954,172201,2018,5,16,2018,5,26,"Science & Technology",0.0136717015431682,10
561339,16441,1420,4207,2018,4,12,2018,4,23,"Science & Technology",0.0292888967272896,11
1122569,79657,2278,7286,2018,3,9,2018,3,16,"Science & Technology",0.0709595579425407,7
546025,18243,737,2564,2017,12,3,2017,12,4,"Science & Technology",0.033410558124628,1
1194113,28200,1111,2582,2017,11,12,2017,11,17,"Science & Technology",0.023615855450866,5
533134,12055,600,880,2018,1,12,2018,1,18,"Science & Technology",0.0226115760765586,6
1537319,118014,1064,20344,2018,5,30,2018,6,5,"Science & Technology",0.0767661103518528,5
1634672,65559,1434,6509,2018,4,23,2018,4,26,"Science & Technology",0.0401052932943123,3
1890109,87230,1414,13766,2018,5,10,2018,5,13,"Science & Technology",0.0461507775477499,3
2431599,76424,2654,9686,2018,3,20,2018,3,27,"Science & Technology",0.0314295243582515,7
5936113,78765,2816,12477,2018,5,10,2018,5,16,"Science & Technology",0.0132687837984216,6
3249647,124402,1545,8087,2018,3,11,2018,3,23,"Science & Technology",0.0382816964427213,12
676495,33055,886,1976,2017,12,26,2017,12,31,"Science & Technology",0.0488621497572044,5
649653,4816,362,1013,2018,3,13,2018,3,18,"Science & Technology",0.00741318827127713,5
2074253,41379,3295,3992,2018,1,11,2018,1,15,"Science & Technology",0.0199488683395902,4
567037,9028,612,1567,2018,5,8,2018,5,21,"Science & Technology",0.0159213596290895,13
2306555,38736,5589,7917,2018,1,11,2018,1,15,"Science & Technology",0.0167938765821756,4
545203,45126,461,2643,2018,2,6,2018,2,10,"Science & Technology",0.082769170382408,4
644694,32128,838,1925,2017,12,26,2017,12,30,"Science & Technology",0.0498344951248189,4
3680427,66530,1979,15937,2018,2,20,2018,3,1,"Science & Technology",0.0180767068603725,11
861757,23984,3174,4948,2018,4,26,2018,5,10,"Science & Technology",0.0278315116674422,14
3103982,105649,2466,14643,2018,2,25,2018,3,1,"Science & Technology",0.0340366020163777,6
731372,15259,935,1602,2017,11,22,2017,11,25,"Science & Technology",0.0208635277259726,3
1201914,13467,3838,4915,2018,4,29,2018,5,5,"Science & Technology",0.0112046286173553,6
714396,17384,1285,3385,2018,2,18,2018,2,25,"Science & Technology",0.0243338428546632,7
2996837,13234,174,824,2018,3,22,2018,3,29,"Science & Technology",0.00441598925800769,7
1500465,13102,529,1801,2018,4,9,2018,4,15,"Science & Technology",0.00873195975914133,6
2569203,83741,10908,7875,2018,5,14,2018,6,4,"Science & Technology",0.0325941546853246,20
8903674,79182,31697,0,2018,6,4,2018,6,13,"Science & Technology",0.00889318274680767,9
1193226,1445,757,0,2018,2,1,2018,2,9,"Science & Technology",0.00121100277734478,8
1698521,43899,783,4488,2018,5,15,2018,5,25,"Science & Technology",0.0258454266976976,10
992966,27214,1256,4362,2018,5,31,2018,6,7,"Science & Technology",0.0274067792854942,6
734863,19965,4110,3553,2018,2,2,2018,2,6,"Science & Technology",0.0271683293348556,4
749214,5346,415,1104,2018,3,13,2018,3,25,"Science & Technology",0.00713547798092401,12
1289899,51318,1359,4332,2018,5,13,2018,5,15,"Science & Technology",0.0397845102601056,2
1483502,98006,2233,13807,2018,3,7,2018,3,11,"Science & Technology",0.0660639486835879,4
6609445,85246,3067,13240,2018,5,10,2018,6,1,"Science & Technology",0.0128976033539881,21
1001146,18821,1176,2256,2018,4,15,2018,4,24,"Science & Technology",0.0187994558236261,9
1062124,0,0,0,2018,3,4,2018,3,16,"Science & Technology",0,12
3680550,33273,4110,0,2018,5,10,2018,5,23,"Science & Technology",0.00904022496637731,13
1002346,22250,2719,3116,2017,11,13,2017,11,19,"Science & Technology",0.0221979236710677,6
1025263,10935,414,1734,2018,3,20,2018,3,29,"Science & Technology",0.0106655560573238,9
1883371,45888,1735,4840,2018,5,22,2018,6,12,"Science & Technology",0.0243648224380645,20
6451949,150015,2976,26863,2017,11,16,2017,11,18,"Science & Technology",0.0232511137332301,2
704527,17244,1267,3382,2018,2,18,2018,2,23,"Science & Technology",0.024475995951894,5
761406,8395,876,1453,2018,4,7,2018,4,22,"Science & Technology",0.0110256551695153,15
2613273,56250,1992,4161,2018,4,18,2018,4,26,"Science & Technology",0.021524731629646,8
661803,11654,466,1205,2018,3,17,2018,3,26,"Science & Technology",0.0176094698875647,9
1786090,43994,1641,4593,2018,5,22,2018,6,8,"Science & Technology",0.0246314575413333,16
1002937,24828,1239,3627,2017,12,3,2017,12,5,"Science & Technology",0.0247552937023961,2
961278,23809,773,1626,2018,4,5,2018,4,22,"Science & Technology",0.024768069174578,17
1486236,34650,1302,4712,2018,4,25,2018,4,30,"Science & Technology",0.0233139286089154,5
1663864,14214,553,1855,2018,4,9,2018,4,17,"Science & Technology",0.00854276551448917,8
1303928,33021,459,2806,2018,1,10,2018,1,15,"Science & Technology",0.0253242510322656,5
973046,22357,1231,2474,2018,5,31,2018,6,9,"Science & Technology",0.0229763032785706,8
4979612,46680,11703,0,2017,11,22,2017,11,30,"Science & Technology",0.00937422433715719,8
7327299,178045,8758,23313,2018,2,25,2018,3,7,"Science & Technology",0.0242988582832501,12
6655503,85624,3088,13252,2018,5,10,2018,6,3,"Science & Technology",0.0128651433257561,23
975232,20140,1954,2172,2017,11,23,2017,11,30,"Science & Technology",0.0206514962593516,7
683778,5049,393,1049,2018,3,13,2018,3,19,"Science & Technology",0.00738397550082044,6
16806832,338792,9761,36160,2018,2,6,2018,2,9,"Science & Technology",0.0201579928924142,3
20346849,381820,12418,37836,2018,2,6,2018,2,14,"Science & Technology",0.0187655592273772,8
1946302,54363,1570,5455,2018,2,7,2018,2,10,"Science & Technology",0.0279314309906685,3
3798127,44277,47469,12654,2017,11,14,2017,11,21,"Science & Technology",0.0116575880690667,7
1890582,11190,141,739,2018,3,22,2018,3,26,"Science & Technology",0.00591881230224344,4
9049098,78890,31552,0,2018,6,4,2018,6,11,"Science & Technology",0.00871799598147793,7
6248792,81988,2940,12863,2018,5,10,2018,5,20,"Science & Technology",0.0131206159526513,10
3186209,39242,7349,10166,2018,5,5,2018,5,25,"Science & Technology",0.0123162039903848,20
1029906,19025,1187,2271,2018,4,15,2018,4,26,"Science & Technology",0.0184725596316557,11
1425308,33534,2668,3895,2018,3,16,2018,3,29,"Science & Technology",0.023527546326829,13
511315,14349,7047,3445,2018,3,6,2018,3,18,"Science & Technology",0.0280629357636682,12
6344678,131848,10191,16139,2018,5,13,2018,5,27,"Science & Technology",0.0207808812362109,14
584310,38361,778,3972,2018,2,14,2018,2,19,"Science & Technology",0.0656517944241926,5
2580770,83911,10959,7887,2018,5,14,2018,6,5,"Science & Technology",0.03251393963817,21
736249,19932,765,6097,2017,12,13,2017,12,16,"Science & Technology",0.0270723627468424,3
4727104,129901,5599,13268,2018,5,5,2018,5,11,"Science & Technology",0.0274800385182979,6
1005134,0,0,0,2018,3,4,2018,3,13,"Science & Technology",0,9
1367551,28986,1530,2572,2017,12,3,2017,12,11,"Science & Technology",0.0211955532188562,8
791826,19882,1051,2278,2018,5,31,2018,6,4,"Science & Technology",0.0251090517361137,3
1553585,92299,3028,14422,2017,12,20,2017,12,21,"Science & Technology",0.059410331587908,1
1411015,33243,2649,3870,2018,3,16,2018,3,28,"Science & Technology",0.0235596361484463,12
997999,30255,711,2051,2018,3,29,2018,4,3,"Science & Technology",0.0303156616389395,4
2451349,81794,10459,7799,2018,5,14,2018,5,26,"Science & Technology",0.0333669338800799,12
1463091,59102,1295,5979,2018,4,23,2018,4,25,"Science & Technology",0.040395300087281,2
19453342,375777,12005,37015,2018,2,6,2018,2,12,"Science & Technology",0.019316835122726,6
517464,7679,231,814,2018,2,8,2018,2,12,"Science & Technology",0.0148396796685373,4
573094,21668,424,1461,2018,2,23,2018,3,2,"Science & Technology",0.0378088062342303,9
1684910,20786,862,2390,2018,4,7,2018,4,23,"Science & Technology",0.0123365639707759,16
1185542,45596,695,3993,2017,11,16,2017,11,23,"Science & Technology",0.0384600461223643,7
2365718,75522,2609,9582,2018,3,20,2018,3,26,"Science & Technology",0.0319235006031995,6
1038365,22594,2798,3142,2017,11,13,2017,11,20,"Science & Technology",0.0217592079856313,7
6494381,83625,16837,0,2018,3,6,2018,3,12,"Science & Technology",0.012876515868102,6
8650317,74785,29687,0,2018,6,4,2018,6,6,"Science & Technology",0.00864534791037138,2
1101988,43550,674,3892,2017,11,16,2017,11,20,"Science & Technology",0.03951948660058,4
1565727,19595,788,2308,2018,4,7,2018,4,19,"Science & Technology",0.0125149531176252,12
6047605,126595,9872,15668,2018,5,13,2018,5,22,"Science & Technology",0.0209330801201467,9
1807156,44432,1660,4652,2018,5,22,2018,6,9,"Science & Technology",0.0245866986580019,17
10241079,235279,6211,13864,2017,11,28,2017,12,6,"Science & Technology",0.0229740440436013,8
1241197,11315,842,2504,2018,2,25,2018,2,27,"Science & Technology",0.00911619992636141,2
618753,38230,2289,4633,2017,12,13,2017,12,14,"Science & Technology",0.0617855590195118,1
37977628,531656,30604,166069,2018,5,16,2018,5,24,"Science & Technology",0.0139991892068667,8
1213525,36600,1224,3960,2018,2,7,2018,2,12,"Science & Technology",0.0301600708679261,5
949030,25776,418,3287,2018,5,15,2018,5,17,"Science & Technology",0.0271603637398186,2
2214150,25197,1786,0,2017,12,23,2018,1,4,"Science & Technology",0.0113799878057042,16
950386,14634,1360,1445,2018,4,8,2018,4,14,"Science & Technology",0.0153979540944416,6
946547,23496,766,1605,2018,4,5,2018,4,19,"Science & Technology",0.0248228561286444,14
1792542,65177,824,3081,2018,1,3,2018,1,6,"Science & Technology",0.0363600964440443,3
820431,17443,1028,2125,2018,4,15,2018,4,19,"Science & Technology",0.0212607763480415,4
5317116,115097,8985,14723,2018,5,13,2018,5,17,"Science & Technology",0.0216465091226146,4
961935,21757,2651,3084,2017,11,13,2017,11,18,"Science & Technology",0.0226179523564482,5
1027361,31506,1733,5716,2018,3,8,2018,3,18,"Science & Technology",0.0306669223379124,10
1080873,48129,1185,4366,2018,1,1,2018,1,9,"Science & Technology",0.0445278955066876,8
873694,80355,697,6819,2018,4,16,2018,4,23,"Science & Technology",0.0919715598367392,7
560782,21342,414,1420,2018,2,23,2018,3,1,"Science & Technology",0.0380575696081543,8
6541522,135614,10402,16529,2018,5,13,2018,5,31,"Science & Technology",0.0207312610123454,18
1450502,57182,1582,4771,2018,5,13,2018,5,17,"Science & Technology",0.0394222138266614,4
769164,11207,875,4171,2018,3,3,2018,3,8,"Science & Technology",0.0145703647076566,5
648422,50035,520,2986,2018,2,6,2018,2,12,"Science & Technology",0.0771642541431352,6
778006,75616,598,6467,2018,4,16,2018,4,18,"Science & Technology",0.0971920525034511,2
8897642,77421,30870,0,2018,6,4,2018,6,8,"Science & Technology",0.00870129411814951,4
645283,24187,1285,3494,2017,11,16,2017,11,20,"Science & Technology",0.0374827788737655,4
4180606,121312,4970,12322,2018,5,5,2018,5,8,"Science & Technology",0.0290178026821949,3
1072177,47874,1176,4365,2018,1,1,2018,1,8,"Science & Technology",0.0446512096416916,7
936171,20445,630,2642,2018,4,28,2018,5,7,"Science & Technology",0.0218389589081482,9
506810,11625,585,858,2018,1,12,2018,1,16,"Science & Technology",0.0229375900238748,4
1048863,22545,1379,3345,2018,3,4,2018,3,15,"Science & Technology",0.021494704265476,11
855737,27844,1438,5150,2018,3,8,2018,3,17,"Science & Technology",0.032538034466197,9
765238,8818,324,1504,2018,3,20,2018,3,23,"Science & Technology",0.0115232123862119,3
1181190,43752,1831,5744,2018,3,2,2018,3,8,"Science & Technology",0.0370406115866203,6
2131855,11574,6079,3601,2017,11,14,2017,11,20,"Science & Technology",0.00542907467909403,6
1704772,54180,6293,14303,2018,1,27,2018,1,29,"Science & Technology",0.031781376043248,2
864853,24061,3179,4952,2018,4,26,2018,5,11,"Science & Technology",0.0278209129181491,15
538303,17912,666,1231,2018,1,2,2018,1,8,"Science & Technology",0.0332749399501768,6
997733,10642,400,1688,2018,3,20,2018,3,27,"Science & Technology",0.0106661802305827,7
870836,18996,1794,1998,2017,11,23,2017,11,26,"Science & Technology",0.0218135217193593,3
549014,15598,585,1562,2017,11,22,2017,11,29,"Science & Technology",0.0284109330545305,7
554157,29216,388,2100,2018,3,1,2018,3,3,"Science & Technology",0.0527215211573615,2
837951,16328,1056,1715,2017,11,22,2017,11,26,"Science & Technology",0.0194856262478355,4
2065563,91617,1523,14393,2018,5,10,2018,5,17,"Science & Technology",0.0443544931817621,7
1250826,109170,825,19039,2018,5,30,2018,6,1,"Science & Technology",0.0872783264818608,1
790865,39472,231,760,2018,1,23,2018,1,30,"Science & Technology",0.0499099087707763,7
949210,15680,1362,4164,2018,3,8,2018,3,17,"Science & Technology",0.0165190000105351,9
757995,18069,745,2552,2018,4,29,2018,5,1,"Science & Technology",0.0238378881127184,2
1726082,44555,800,4580,2018,5,15,2018,5,26,"Science & Technology",0.0258127945254049,11
605776,17211,1499,4447,2018,4,12,2018,4,26,"Science & Technology",0.0284114920366604,14
1205903,34399,830,2265,2018,3,29,2018,4,15,"Science & Technology",0.0285255115875821,16
3104422,50489,5829,6425,2018,5,11,2018,5,19,"Science & Technology",0.0162635749907712,8
549996,13978,485,895,2018,2,15,2018,2,23,"Science & Technology",0.0254147302889476,8
3563288,32169,4057,0,2018,5,10,2018,5,17,"Science & Technology",0.00902789782919596,7
1991744,38514,1593,4319,2018,2,8,2018,2,11,"Science & Technology",0.0193368224028791,3
1828753,10814,5339,4793,2017,11,14,2017,11,17,"Science & Technology",0.00591331907589489,3
772957,17025,453,1888,2018,1,8,2018,1,9,"Science & Technology",0.0220258047989733,1
1831555,38766,2966,6400,2018,1,11,2018,1,14,"Science & Technology",0.0211656215620061,3
2237876,49694,1760,3880,2018,4,18,2018,4,23,"Science & Technology",0.0222058773587098,5
516456,21523,1107,2972,2017,11,16,2017,11,17,"Science & Technology",0.0416744117601499,1
672560,11767,475,1216,2018,3,17,2018,3,27,"Science & Technology",0.0174958368026644,10
929747,23211,762,1603,2018,4,5,2018,4,16,"Science & Technology",0.0249648560307266,11
2900560,37329,34908,10768,2017,11,14,2017,11,16,"Science & Technology",0.0128695838045067,2
735127,33315,618,7250,2018,6,2,2018,6,10,"Science & Technology",0.0453187000341438,8
1334881,32177,2577,3715,2018,3,16,2018,3,23,"Science & Technology",0.0241047703877724,7
18898278,369243,11550,36005,2018,2,6,2018,2,11,"Science & Technology",0.0195384468362673,5
2093058,92276,1547,14454,2018,5,10,2018,5,19,"Science & Technology",0.0440866903831619,9
564330,18889,697,3272,2018,5,31,2018,6,3,"Science & Technology",0.0334715503340244,2
2787168,34841,6685,9381,2018,5,5,2018,5,14,"Science & Technology",0.0125005023019782,9
998296,40745,613,3934,2017,11,16,2017,11,19,"Science & Technology",0.0408145479897746,3
560569,29990,341,1788,2017,11,8,2017,11,14,"Science & Technology",0.0534992124073932,6
1161978,26471,1393,3857,2017,12,3,2017,12,6,"Science & Technology",0.0227809820839981,3
3148354,38865,7279,10101,2018,5,5,2018,5,23,"Science & Technology",0.0123445457531142,18
1125503,12153,457,1931,2018,3,20,2018,4,2,"Science & Technology",0.0107978388329485,12
896578,19854,618,2566,2018,4,28,2018,5,4,"Science & Technology",0.0221441971585294,6
940941,15617,1348,4122,2018,3,8,2018,3,15,"Science & Technology",0.0165972149157067,7
6428728,83600,3004,13067,2018,5,10,2018,5,25,"Science & Technology",0.0130041277216893,15
3613271,32605,4087,0,2018,5,10,2018,5,19,"Science & Technology",0.00902367965203828,9
1058293,1325,719,0,2018,2,1,2018,2,7,"Science & Technology",0.00125201621857085,6
2209503,25178,1784,0,2017,12,23,2018,1,3,"Science & Technology",0.0113953228395707,15
930403,20658,970,6544,2017,11,15,2017,11,22,"Science & Technology",0.0222032818036915,7
1080339,22984,1407,3393,2018,3,4,2018,3,19,"Science & Technology",0.0212748035570316,15
1032839,0,0,0,2018,3,4,2018,3,14,"Science & Technology",0,10
6822815,140680,10730,17174,2018,5,13,2018,6,6,"Science & Technology",0.0206190553312672,23
979466,29038,3066,4688,2017,12,16,2017,12,23,"Science & Technology",0.0296467667075733,7
6506028,84440,3033,13154,2018,5,10,2018,5,28,"Science & Technology",0.012978732953501,18
601322,38994,793,4086,2018,2,14,2018,2,20,"Science & Technology",0.06484712017854,6
2244398,113969,3873,16912,2017,12,20,2017,12,28,"Science & Technology",0.0507793181066816,8
5045164,110316,8624,14119,2018,5,13,2018,5,16,"Science & Technology",0.0218656915810864,3
905268,0,0,0,2018,3,4,2018,3,10,"Science & Technology",0,6
6046988,79824,2858,12646,2018,5,10,2018,5,17,"Science & Technology",0.0132006215325713,7
960527,20011,1939,2161,2017,11,23,2017,11,29,"Science & Technology",0.0208333550228156,6
619376,17420,1513,4518,2018,4,12,2018,4,27,"Science & Technology",0.0281250807264085,15
985639,15241,963,0,2017,12,23,2017,12,24,"Science & Technology",0.0154630650775791,1
861225,20779,1134,2327,2018,5,31,2018,6,5,"Science & Technology",0.0241272605881158,4
19994026,379285,12230,37523,2018,2,6,2018,2,13,"Science & Technology",0.018969916314003,7
629901,9629,302,1054,2018,2,8,2018,2,13,"Science & Technology",0.0152865291529939,5
2056950,11386,5874,3500,2017,11,14,2017,11,19,"Science & Technology",0.00553538005299108,5
1003932,22928,1256,2499,2018,5,31,2018,6,12,"Science & Technology",0.0228382001968261,11
1202878,46101,702,4034,2017,11,16,2017,11,24,"Science & Technology",0.0383255824780235,8
6476889,134297,10346,16398,2018,5,13,2018,5,30,"Science & Technology",0.0207348003030467,17
864009,68279,782,4595,2018,1,30,2018,2,2,"Science & Technology",0.079025797184983,2
1315260,25168,4866,5842,2018,2,12,2018,2,15,"Science & Technology",0.019135380076943,3
811925,22829,3106,4803,2018,4,26,2018,5,3,"Science & Technology",0.0281171290451704,7
533496,17799,663,1226,2018,1,2,2018,1,7,"Science & Technology",0.0333629493004634,5
41889604,558953,33051,178012,2018,5,16,2018,5,29,"Science & Technology",0.0133434777755359,13
2511045,220505,3476,44180,2018,4,30,2018,5,5,"Science & Technology",0.0878140375819629,5
817732,23663,778,3432,2017,11,12,2017,11,14,"Science & Technology",0.0289373535583785,2
1156133,43152,1802,5728,2018,3,2,2018,3,7,"Science & Technology",0.0373244254769996,5
8916546,79282,31716,0,2018,6,4,2018,6,14,"Science & Technology",0.00889155957923617,10
6547710,84803,3047,13186,2018,5,10,2018,5,30,"Science & Technology",0.0129515510002734,20
2588376,83603,1225,3736,2018,1,3,2018,1,9,"Science & Technology",0.0322994031779,6
2267763,41926,1773,3786,2018,2,8,2018,2,12,"Science & Technology",0.0184878225811075,4
6688253,86003,3102,13335,2018,5,10,2018,6,5,"Science & Technology",0.0128588138038438,25
1710398,91315,2137,8035,2018,2,8,2018,2,18,"Science & Technology",0.0533881587794186,10
853894,74675,657,4157,2018,1,2,2018,1,4,"Science & Technology",0.087452306726596,2
1543548,54190,1296,5941,2017,11,21,2017,11,28,"Science & Technology",0.0351074278221345,7
1036632,29431,3382,3736,2018,2,6,2018,2,15,"Science & Technology",0.0283909815633706,9
943311,26157,826,2096,2018,3,8,2018,3,14,"Science & Technology",0.0277289250310873,6
2810983,93993,3186,12318,2017,11,17,2017,11,21,"Science & Technology",0.0334377689228288,4
933924,21098,1258,3145,2018,3,4,2018,3,9,"Science & Technology",0.0225907033120468,5
3108465,38450,7219,10025,2018,5,5,2018,5,21,"Science & Technology",0.0123694492297645,16
1718285,39325,1141,2607,2018,2,22,2018,2,25,"Science & Technology",0.0228861917551512,3
3271835,14068,189,896,2018,3,22,2018,4,6,"Science & Technology",0.00429972782857326,14
591527,51126,1442,9166,2017,12,20,2017,12,20,"Science & Technology",0.0864305433226209,0
813017,18394,768,2547,2017,12,15,2017,12,17,"Science & Technology",0.0226243731680887,2
2725156,237823,3624,46960,2018,4,30,2018,5,12,"Science & Technology",0.0872694994341608,12
766263,20804,158,2403,2018,2,25,2018,3,3,"Science & Technology",0.0271499472113361,8
1068653,77351,1232,16451,2017,12,6,2017,12,11,"Science & Technology",0.0723817740651081,5
5484378,117685,9230,14842,2018,5,13,2018,5,18,"Science & Technology",0.0214582218804028,5
1487628,58666,1622,4819,2018,5,13,2018,5,18,"Science & Technology",0.0394359342523803,5
2695414,79708,2849,10175,2018,3,20,2018,4,3,"Science & Technology",0.0295717095778237,13
1104884,28302,914,2034,2018,1,25,2018,1,28,"Science & Technology",0.0256153587163901,3
5531707,72727,3362,14816,2017,11,13,2017,11,16,"Science & Technology",0.0131472979317234,3
803879,22844,400,1551,2018,4,2,2018,4,4,"Science & Technology",0.028417212043106,2
981439,73752,864,4871,2018,1,30,2018,2,6,"Science & Technology",0.0751467997501628,6
837053,31574,833,4046,2017,12,27,2017,12,28,"Science & Technology",0.0377204310838143,1
2805864,13030,169,804,2018,3,22,2018,3,28,"Science & Technology",0.00464384588846787,6
1891032,40715,1196,2789,2018,2,22,2018,3,5,"Science & Technology",0.0215305716666878,13
1825705,77531,4156,12025,2017,11,15,2017,11,16,"Science & Technology",0.0424663349226737,1
2547146,99674,2275,9384,2018,4,23,2018,5,14,"Science & Technology",0.039131639882441,21
827225,78018,659,6638,2018,4,16,2018,4,19,"Science & Technology",0.0943129136571066,3
13312573,23448,8063,1794,2018,2,1,2018,2,8,"Science & Technology",0.0017613424542348,7
983147,23112,962,5755,2017,12,13,2017,12,20,"Science & Technology",0.0235081834150946,7
697674,12028,491,1240,2018,3,17,2018,3,30,"Science & Technology",0.0172401436774195,13
942555,20541,632,2642,2018,4,28,2018,5,8,"Science & Technology",0.0217928927224406,10
6387722,132625,10233,16218,2018,5,13,2018,5,28,"Science & Technology",0.0207624877851603,15
3916992,27409,500,1814,2018,3,7,2018,3,22,"Science & Technology",0.00699746131725569,15
691592,18698,143,2100,2018,2,25,2018,2,26,"Science & Technology",0.0270361716156347,1
2853817,48953,2086,4317,2018,2,8,2018,2,15,"Science & Technology",0.0171535175521065,7
861822,19323,532,1904,2018,3,3,2018,3,16,"Science & Technology",0.0224211031976441,13
572775,18919,569,2897,2018,1,30,2018,2,4,"Science & Technology",0.0330304220680023,4
2142871,93379,1576,14574,2018,5,10,2018,5,25,"Science & Technology",0.0435765848714178,15
676918,22948,934,3816,2018,1,8,2018,1,13,"Science & Technology",0.0339007088007705,5
663450,24553,1310,3536,2017,11,16,2017,11,21,"Science & Technology",0.0370080639083578,5
3034842,37659,7098,9930,2018,5,5,2018,5,19,"Science & Technology",0.0124088832301649,14
1819669,40242,1180,2752,2018,2,22,2018,2,28,"Science & Technology",0.0221150110267307,6
1964132,106602,3602,16197,2017,12,20,2017,12,24,"Science & Technology",0.0542743563059917,4
520458,11860,592,873,2018,1,12,2018,1,17,"Science & Technology",0.0227876216716815,5
694526,24056,532,1685,2018,4,17,2018,5,3,"Science & Technology",0.0346365722809513,16
2470685,82113,10543,7807,2018,5,14,2018,5,27,"Science & Technology",0.0332349125849714,13
860225,19269,835,2666,2018,4,29,2018,5,2,"Science & Technology",0.0223999535005376,3
1153686,38369,1234,4836,2017,12,27,2017,12,30,"Science & Technology",0.0332577495089652,3
755869,10673,2518,3715,2018,4,29,2018,5,2,"Science & Technology",0.0141201716170395,3
676665,26265,469,5430,2018,2,4,2018,2,8,"Science & Technology",0.0388153665403117,4
2548945,83406,10840,7853,2018,5,14,2018,6,2,"Science & Technology",0.0327217731257442,18
3280332,14142,189,898,2018,3,22,2018,4,7,"Science & Technology",0.00431114899345554,15
901740,23793,470,1688,2018,4,2,2018,4,6,"Science & Technology",0.0263856544014905,4
579181,21168,445,1555,2018,4,17,2018,4,25,"Science & Technology",0.0365481602469694,8
2069487,70482,2353,9129,2018,3,20,2018,3,23,"Science & Technology",0.0340577157527445,3
1369181,42983,1473,5356,2017,12,27,2018,1,4,"Science & Technology",0.0313932197423131,12
6600032,85995,17019,0,2018,3,6,2018,3,13,"Science & Technology",0.013029482281298,7
4090835,185546,15786,47894,2017,11,26,2017,11,29,"Science & Technology",0.0453565103456874,3
1037620,22392,3733,6136,2018,2,12,2018,2,14,"Science & Technology",0.02158015458453,2
918388,18123,1122,2199,2018,4,15,2018,4,21,"Science & Technology",0.0197334895490795,6
