"views","likes","dislikes","comment_count","publish_year","publish_month","publish_day","trending_year","trending_month","trending_day","title","Like_View_Ratio","days_from_pub_to_trend"
1516654,52814,3712,2710,2018,1,10,2018,1,14,"Entertainment",0.0348227084094329,4
1241974,1865,926,0,2018,2,25,2018,2,26,"Entertainment",0.00150164174129249,1
1583581,12076,664,0,2018,3,14,2018,3,17,"Entertainment",0.00762575453986882,3
539091,1802,369,63,2018,2,5,2018,2,7,"Entertainment",0.00334266385452549,2
643007,27686,626,1473,2017,12,23,2017,12,25,"Entertainment",0.0430570740287431,2
3171129,66837,2838,1759,2017,12,20,2017,12,25,"Entertainment",0.0210767206253672,5
630932,5917,521,1163,2018,5,9,2018,5,10,"Entertainment",0.00937818972567567,1
535611,6555,332,209,2018,3,27,2018,3,29,"Entertainment",0.0122383595557223,2
6788618,92196,4580,8307,2018,3,26,2018,3,30,"Entertainment",0.0135809674369658,4
1642299,61852,6103,4670,2018,4,13,2018,4,16,"Entertainment",0.0376618386785841,3
1281838,17425,1381,977,2017,12,22,2017,12,25,"Entertainment",0.0135937614581562,3
848764,19655,842,3418,2018,1,12,2018,1,14,"Entertainment",0.0231572027088802,2
525857,2776,986,604,2017,11,18,2017,11,19,"Entertainment",0.00527900170578693,1
744173,1018,309,303,2018,2,3,2018,2,7,"Entertainment",0.00136796148207473,4
802933,2851,701,214,2017,11,11,2017,11,15,"Entertainment",0.00355073212833449,4
928767,5920,512,209,2017,12,19,2017,12,20,"Entertainment",0.00637404214404689,1
5982312,433969,9846,52078,2017,12,28,2018,1,1,"Entertainment",0.0725420205432281,8
802859,9480,445,580,2017,12,20,2017,12,22,"Entertainment",0.011807801868074,2
563601,40771,1184,2422,2017,12,30,2018,1,1,"Entertainment",0.072340183924443,6
1158575,59325,1861,4309,2018,3,3,2018,3,5,"Entertainment",0.0512051442504801,2
2243552,13738,1834,1291,2017,11,29,2017,12,1,"Entertainment",0.00612332586897919,2
516354,2059,704,304,2018,2,24,2018,2,26,"Entertainment",0.00398757441600142,2
959847,59341,1082,2432,2017,12,29,2018,1,1,"Entertainment",0.0618233947702082,7
570227,2156,233,228,2018,2,24,2018,2,26,"Entertainment",0.00378095039343981,2
879848,3719,664,128,2018,2,23,2018,2,26,"Entertainment",0.00422686645875197,3
721684,2641,551,152,2017,12,26,2017,12,30,"Entertainment",0.00365949640008646,4
900622,8871,537,367,2018,2,21,2018,2,24,"Entertainment",0.00984985931944811,3
10236502,140374,7792,10642,2018,2,21,2018,2,26,"Entertainment",0.0137130828480276,5
2241545,11525,1622,689,2017,12,21,2017,12,24,"Entertainment",0.00514154299824451,3
1008215,2734,1163,380,2017,12,29,2018,1,1,"Entertainment",0.00271172319396161,7
750989,10262,708,364,2018,2,21,2018,2,22,"Entertainment",0.0136646475514288,1
710169,2936,350,332,2018,1,13,2018,1,18,"Entertainment",0.00413422720507372,5
843103,15319,773,699,2018,3,7,2018,3,11,"Entertainment",0.018169784711951,4
1463895,69535,2232,4210,2018,4,25,2018,4,28,"Entertainment",0.0474999914611362,3
1046819,0,0,0,2018,2,17,2018,2,20,"Entertainment",0,3
814941,2077,907,286,2017,12,1,2017,12,3,"Entertainment",0.00254865076122075,2
557353,4157,445,220,2018,6,8,2018,6,9,"Entertainment",0.00745846886981859,1
580595,2099,527,213,2018,1,29,2018,2,1,"Entertainment",0.0036152567624592,2
3179303,108038,7513,2742,2017,12,27,2018,1,1,"Entertainment",0.0339816620183732,9
800910,1249,923,413,2017,11,24,2017,11,27,"Entertainment",0.00155947609594087,3
777833,3284,470,208,2018,2,5,2018,2,7,"Entertainment",0.00422198595328303,2
525594,1126,347,135,2017,12,7,2017,12,9,"Entertainment",0.0021423380023364,2
2509626,144816,2262,18893,2017,11,12,2017,11,15,"Entertainment",0.0577042156879152,3
630875,9869,3964,1417,2017,12,22,2017,12,26,"Entertainment",0.0156433524866257,4
640421,33715,2074,2955,2017,12,29,2018,1,1,"Entertainment",0.0526450569234925,7
825097,7656,190,246,2018,6,1,2018,6,3,"Entertainment",0.00927890902524188,2
986260,5543,314,357,2018,1,16,2018,1,17,"Entertainment",0.00562022184819419,1
960834,8061,583,278,2018,2,25,2018,2,27,"Entertainment",0.00838958654668757,2
1157791,49926,1075,1730,2018,1,12,2018,1,15,"Entertainment",0.0431217724097009,3
1262372,7187,1140,541,2017,12,27,2018,1,1,"Entertainment",0.00569325048400947,9
599361,2522,749,1185,2017,12,17,2017,12,20,"Entertainment",0.00420781465594191,3
586969,3015,907,915,2018,1,18,2018,1,19,"Entertainment",0.00513655746725977,1
1128346,0,0,472,2018,1,18,2018,1,21,"Entertainment",0,3
1031763,25431,2267,1495,2017,12,21,2017,12,26,"Entertainment",0.0246481023258248,5
884935,20745,2910,680,2018,4,3,2018,4,5,"Entertainment",0.0234423997242735,2
1618598,78189,2033,6329,2018,2,16,2018,2,20,"Entertainment",0.0483066209151377,4
4449554,74948,2615,3267,2018,2,9,2018,2,14,"Entertainment",0.0168439353697022,5
736688,30361,1339,1413,2018,1,19,2018,1,21,"Entertainment",0.0412128336554959,2
634419,36632,3310,2645,2018,5,16,2018,5,17,"Entertainment",0.0577410197361681,1
1013633,3477,785,311,2018,3,8,2018,3,10,"Entertainment",0.00343023559809122,2
632278,1386,1226,0,2017,12,13,2017,12,15,"Entertainment",0.00219207373971576,2
680890,56731,1549,2511,2017,12,13,2017,12,15,"Entertainment",0.0833188914508951,2
710708,4321,510,195,2018,2,17,2018,2,18,"Entertainment",0.00607985276653703,1
625653,7503,1984,2559,2017,12,25,2017,12,26,"Entertainment",0.0119922704758069,1
30180849,1242231,16902,158039,2018,3,16,2018,3,18,"Entertainment",0.0411595777176447,2
1085288,3184,570,172,2017,12,22,2017,12,26,"Entertainment",0.00293378347498544,4
1013830,3509,2108,189,2017,12,11,2017,12,15,"Entertainment",0.00346113253701311,4
916485,5154,794,320,2017,12,1,2017,12,5,"Entertainment",0.0056236599617015,4
578643,6322,549,246,2018,3,10,2018,3,12,"Entertainment",0.0109255620477566,2
530729,3230,611,0,2018,1,18,2018,1,21,"Entertainment",0.00608596854515205,3
19716689,975732,9118,127045,2018,3,16,2018,3,17,"Entertainment",0.04948761934623,1
548822,3705,249,0,2017,12,13,2017,12,15,"Entertainment",0.00675082267110283,2
9369250,131749,7187,10085,2018,2,21,2018,2,25,"Entertainment",0.0140618512687782,4
843798,9321,706,361,2017,12,27,2018,1,1,"Entertainment",0.0110464826889848,9
1138705,6728,936,523,2017,12,29,2018,1,1,"Entertainment",0.00590846619624925,7
577476,13739,294,594,2017,12,14,2017,12,15,"Entertainment",0.0237914649266809,1
3957090,141811,7280,14900,2018,1,1,2018,1,2,"Entertainment",0.0358371934931983,1
1453890,58167,4159,2591,2017,11,21,2017,11,27,"Entertainment",0.0400078410333657,6
2247877,47931,1163,2541,2018,5,16,2018,5,17,"Entertainment",0.0213227858997623,1
682966,3023,451,270,2018,2,20,2018,2,21,"Entertainment",0.00442628183540615,1
541525,2616,398,1696,2018,3,29,2018,3,31,"Entertainment",0.00483080190203592,2
709367,16570,975,654,2018,4,28,2018,4,29,"Entertainment",0.0233588537386148,1
16141230,309557,7190,27714,2018,2,5,2018,2,8,"Entertainment",0.0191780304227125,3
808520,1051,628,88,2018,2,26,2018,2,27,"Entertainment",0.00129990600108841,1
782972,5070,532,184,2018,1,1,2018,1,2,"Entertainment",0.00647532734248479,1
2002964,19763,1725,2586,2018,4,14,2018,4,18,"Entertainment",0.00986687728785939,4
2116655,11877,1511,642,2018,6,8,2018,6,10,"Entertainment",0.00561121203030253,2
2953331,46252,4168,3719,2017,12,1,2017,12,4,"Entertainment",0.0156609604544834,3
2904654,4845,2294,816,2018,2,26,2018,2,27,"Entertainment",0.00166801278224532,1
893976,5625,669,923,2018,2,6,2018,2,8,"Entertainment",0.00629211522456979,2
578488,6569,622,640,2017,11,25,2017,11,28,"Entertainment",0.0113554645904496,3
2203343,23030,2722,2129,2018,3,15,2018,3,19,"Entertainment",0.0104522990746334,4
968269,57330,1479,3775,2018,2,14,2018,2,15,"Entertainment",0.059208752939524,1
587852,3965,393,153,2018,3,26,2018,3,31,"Entertainment",0.00674489497356478,5
793426,4229,1013,545,2018,4,27,2018,4,29,"Entertainment",0.00533004968327229,2
684208,4822,294,80,2017,12,24,2017,12,27,"Entertainment",0.00704756448331502,3
556380,2959,1716,334,2017,12,11,2017,12,15,"Entertainment",0.00531830763147489,4
1060769,62218,1146,2494,2017,12,29,2018,1,2,"Entertainment",0.0586536748340119,8
818765,1524,597,106,2018,2,27,2018,2,28,"Entertainment",0.00186133994491704,1
3983071,16113,3252,1962,2018,4,18,2018,4,24,"Entertainment",0.00404537102150577,6
704669,1400,587,207,2018,2,25,2018,2,28,"Entertainment",0.00198674838825037,3
2538770,197088,2057,12831,2017,12,1,2017,12,4,"Entertainment",0.0776312938942874,3
1024548,4451,375,325,2017,11,20,2017,11,22,"Entertainment",0.00434435477888786,2
1852675,41342,637,2832,2018,4,23,2018,4,24,"Entertainment",0.0223147610886961,1
3841235,43497,4808,5160,2018,1,19,2018,1,22,"Entertainment",0.0113237018823373,3
580342,4605,536,478,2018,2,26,2018,2,28,"Entertainment",0.00793497627261167,2
1324050,7445,488,415,2018,4,27,2018,4,30,"Entertainment",0.00562289943733243,3
597492,2806,561,382,2018,3,17,2018,3,19,"Entertainment",0.00469629718891634,2
3948693,252278,7625,21260,2017,12,14,2017,12,16,"Entertainment",0.0638889880778273,2
36957773,530146,30924,42087,2018,2,21,2018,2,28,"Entertainment",0.0143446413830184,7
509867,2818,496,528,2017,11,18,2017,11,22,"Entertainment",0.0055269315331253,4
2708547,31972,6426,3121,2018,3,29,2018,3,31,"Entertainment",0.0118041148999814,2
709098,2007,727,270,2017,12,22,2017,12,27,"Entertainment",0.0028303563118215,5
2098624,55043,1027,4184,2018,6,4,2018,6,5,"Entertainment",0.0262281380561739,1
960132,81671,2138,10317,2018,3,29,2018,3,31,"Entertainment",0.0850622622722709,2
4773776,32619,1836,1095,2017,11,28,2017,12,4,"Entertainment",0.00683295571472143,6
1924269,22815,1160,802,2018,5,2,2018,5,6,"Entertainment",0.0118564504235115,4
956265,3793,715,201,2018,4,27,2018,4,30,"Entertainment",0.00396647372851668,3
3551166,15226,2942,1917,2018,4,18,2018,4,22,"Entertainment",0.00428760581735689,4
3259766,108664,7634,2747,2017,12,27,2018,1,2,"Entertainment",0.0333349080884947,10
1581224,3195,1160,227,2018,2,24,2018,2,28,"Entertainment",0.00202058658355805,4
965612,8979,702,550,2018,6,1,2018,6,5,"Entertainment",0.00929876596396896,4
1214765,11087,946,537,2018,4,4,2018,4,7,"Entertainment",0.00912686815968521,3
1930996,44594,4288,3932,2017,12,19,2017,12,22,"Entertainment",0.0230937816546487,3
564236,3946,484,711,2018,2,26,2018,2,28,"Entertainment",0.00699352753103311,2
722098,34666,769,2034,2017,12,30,2018,1,2,"Entertainment",0.0480073341845567,7
840343,3273,530,284,2018,2,20,2018,2,22,"Entertainment",0.00389483817917208,2
1516044,81560,4444,2465,2017,12,27,2017,12,28,"Entertainment",0.0537979108785761,1
523204,29741,2073,1271,2018,2,21,2018,2,22,"Entertainment",0.0568439843732082,1
625352,2470,488,112,2017,12,26,2017,12,28,"Entertainment",0.00394977548644603,2
901469,2952,1204,511,2018,1,5,2018,1,7,"Entertainment",0.0032746550352813,2
1909042,10342,1809,991,2017,12,31,2018,1,3,"Entertainment",0.00541737688327444,7
3935393,92766,2837,4002,2018,1,8,2018,1,9,"Entertainment",0.0235722328113101,1
1172691,5817,1388,1057,2017,12,30,2018,1,1,"Entertainment",0.0049603859840316,6
647458,3838,420,890,2017,12,30,2018,1,1,"Entertainment",0.00592779763320555,6
1629531,6179,1512,467,2018,1,19,2018,1,22,"Entertainment",0.00379188858634785,3
608644,3752,712,628,2018,1,2,2018,1,3,"Entertainment",0.00616452310381767,1
878271,97975,2286,3873,2018,1,1,2018,1,3,"Entertainment",0.111554406327887,2
596606,11091,1299,1960,2017,11,27,2017,11,29,"Entertainment",0.0185901583289474,2
512905,4572,449,961,2018,4,27,2018,4,28,"Entertainment",0.00891393142979694,1
1539325,32092,1954,2202,2018,4,22,2018,4,25,"Entertainment",0.0208480990044338,3
513258,17146,3000,1266,2017,12,26,2017,12,28,"Entertainment",0.0334062011697821,2
6946197,103728,4496,4884,2017,11,10,2017,11,17,"Entertainment",0.0149330633726628,7
1005539,11278,1238,969,2018,2,3,2018,2,9,"Entertainment",0.0112158752668967,6
550457,4444,3126,4537,2017,12,9,2017,12,11,"Entertainment",0.0080732918284262,2
1117114,6489,736,271,2018,1,1,2018,1,3,"Entertainment",0.00580871782109973,2
1477883,1568,1201,199,2018,2,26,2018,3,1,"Entertainment",0.00106097708681946,5
586605,1679,125,121,2018,4,30,2018,5,1,"Entertainment",0.00286223267786671,1
686542,16595,2164,1393,2018,5,10,2018,5,12,"Entertainment",0.0241718642122405,2
549549,3518,797,228,2017,12,24,2017,12,28,"Entertainment",0.00640161295899001,4
544491,5911,584,334,2017,11,25,2017,11,29,"Entertainment",0.0108560104758389,4
633075,976,172,112,2017,12,11,2017,12,16,"Entertainment",0.00154168147533863,5
3209316,80730,1880,3012,2018,2,2,2018,2,4,"Entertainment",0.0251548928182828,2
557799,11847,343,903,2018,2,19,2018,2,22,"Entertainment",0.0212388333431935,3
742386,5875,735,641,2018,2,26,2018,3,1,"Entertainment",0.00791367294103068,5
629494,1489,541,138,2018,2,27,2018,3,1,"Entertainment",0.0023653918861816,4
581613,498,806,110,2018,1,22,2018,1,23,"Entertainment",0.00085623945819643,1
6553589,449284,10328,53176,2017,12,28,2018,1,3,"Entertainment",0.0685554129195468,10
798240,8061,699,405,2017,12,23,2017,12,28,"Entertainment",0.0100984666265785,5
6499976,98424,5280,8270,2018,2,21,2018,2,23,"Entertainment",0.0151422097558514,2
1715035,26331,2077,3312,2018,1,19,2018,1,23,"Entertainment",0.0153530394423437,4
626022,28153,1142,1807,2017,12,16,2017,12,17,"Entertainment",0.0449712629907575,1
611582,1583,179,66,2018,2,21,2018,2,23,"Entertainment",0.0025883691802571,2
7605778,445960,10058,31946,2017,12,25,2017,12,29,"Entertainment",0.0586343698172626,4
838021,37266,2729,1470,2018,2,21,2018,2,23,"Entertainment",0.0444690526848373,2
783303,2899,630,215,2017,12,27,2017,12,29,"Entertainment",0.00370099437893127,2
2698245,62997,2617,1666,2017,12,20,2017,12,23,"Entertainment",0.0233473980309423,3
780665,2464,1422,186,2017,12,29,2018,1,3,"Entertainment",0.00315628342502866,9
699856,2615,539,138,2017,12,26,2017,12,29,"Entertainment",0.00373648293363206,3
678272,19605,539,2560,2017,12,9,2017,12,11,"Entertainment",0.0289043333647858,2
5892649,37953,4830,2000,2017,12,12,2017,12,17,"Entertainment",0.00644073658553224,5
1301896,56926,2841,3428,2018,3,18,2018,3,20,"Entertainment",0.0437254588692184,2
561871,2469,464,126,2017,12,26,2017,12,29,"Entertainment",0.00439424707806596,3
530580,3875,494,744,2018,1,26,2018,1,27,"Entertainment",0.00730332843303555,1
740531,6574,484,1229,2017,11,29,2017,11,30,"Entertainment",0.00887741363967207,1
2632856,16034,2495,890,2018,1,1,2018,1,4,"Entertainment",0.00608996466194885,3
855828,45873,1050,2062,2017,12,26,2017,12,29,"Entertainment",0.0536007235098641,3
692886,1629,471,77,2018,2,27,2018,3,1,"Entertainment",0.00235103610117682,4
618694,3072,965,422,2017,11,29,2017,11,30,"Entertainment",0.00496529786938293,1
524131,1602,1088,751,2017,11,20,2017,11,24,"Entertainment",0.00305648778645033,4
1671163,32391,1257,4395,2018,2,22,2018,2,23,"Entertainment",0.0193823104029948,1
575188,2278,358,53,2018,1,2,2018,1,4,"Entertainment",0.00396044423736239,2
506717,560,521,117,2017,12,13,2017,12,17,"Entertainment",0.00110515336963236,4
1291361,16081,1368,2877,2017,11,17,2017,11,18,"Entertainment",0.0124527533354345,1
693201,2264,1288,377,2018,1,2,2018,1,4,"Entertainment",0.0032660079832545,2
1022751,3486,346,135,2018,1,1,2018,1,4,"Entertainment",0.00340845425719457,3
1010363,104739,2571,4103,2018,1,1,2018,1,4,"Entertainment",0.10366472248093,3
1341369,23833,1714,936,2018,4,28,2018,4,30,"Entertainment",0.0177676687026463,2
1411958,9840,2710,2840,2017,12,3,2017,12,6,"Entertainment",0.00696904582147628,3
672312,9319,343,578,2018,2,1,2018,2,4,"Entertainment",0.0138611240019515,3
723040,9986,446,258,2018,4,24,2018,4,26,"Entertainment",0.0138111307811463,2
811060,61042,1724,3341,2017,12,13,2017,12,17,"Entertainment",0.075262002811136,4
808702,1503,867,74,2018,3,5,2018,3,8,"Entertainment",0.00185853379860567,3
87449453,2584674,52176,341571,2017,11,29,2017,12,6,"Entertainment",0.02955620545734,7
2930478,8925,1575,603,2018,2,27,2018,2,28,"Entertainment",0.0030455782298997,1
1195700,7349,786,291,2017,12,13,2017,12,17,"Entertainment",0.00614619051601572,4
4628021,48084,4464,3847,2017,12,1,2017,12,6,"Entertainment",0.0103897540655066,5
1914735,122888,3036,9331,2018,2,7,2018,2,11,"Entertainment",0.0641801607010892,4
626759,1278,323,185,2017,11,27,2017,11,30,"Entertainment",0.00203906126597305,3
571435,8783,850,836,2018,2,3,2018,2,5,"Entertainment",0.0153700770866328,2
7432426,379131,14570,32989,2018,2,21,2018,2,24,"Entertainment",0.0510103968744526,3
8539455,618729,15093,54192,2018,3,31,2018,4,3,"Entertainment",0.072455326481608,2
1018611,2527,1049,646,2017,11,16,2017,11,19,"Entertainment",0.00248082928615536,3
514221,14784,1242,750,2017,11,14,2017,11,17,"Entertainment",0.0287502844107884,3
553268,2957,1095,2532,2017,11,17,2017,11,19,"Entertainment",0.00534460695359211,2
714730,5226,1394,717,2017,12,7,2017,12,12,"Entertainment",0.00731185202803856,5
125432237,2912710,1545017,807558,2017,12,6,2017,12,12,"Entertainment",0.0232213828730488,6
987465,1862,1192,364,2017,12,15,2017,12,18,"Entertainment",0.00188563645293757,3
616233,1136,254,130,2018,3,11,2018,3,15,"Entertainment",0.00184345856194005,4
39128403,1077727,35762,119671,2018,4,24,2018,4,26,"Entertainment",0.0275433423643689,2
4323695,224931,8648,22627,2017,11,21,2017,11,25,"Entertainment",0.0520228647025287,4
1099221,18713,450,1180,2018,1,3,2018,1,4,"Entertainment",0.0170238741799875,1
696092,2528,478,232,2018,4,13,2018,4,15,"Entertainment",0.00363170385523753,2
659782,1165,540,147,2018,2,28,2018,3,2,"Entertainment",0.00176573474268774,4
734005,6808,323,428,2017,12,15,2017,12,18,"Entertainment",0.00927514117751242,3
1137944,5331,1302,0,2017,11,29,2017,12,1,"Entertainment",0.00468476480389193,2
968234,7795,585,1401,2017,11,29,2017,12,1,"Entertainment",0.00805073980050277,2
5936769,170517,9624,9932,2018,3,18,2018,3,20,"Entertainment",0.0287221887865268,2
1350488,22496,1157,1101,2018,1,3,2018,1,5,"Entertainment",0.0166576822600423,2
1066752,2964,1793,717,2017,11,28,2017,12,1,"Entertainment",0.00277852771778258,3
5653469,6884,3941,1203,2018,2,26,2018,3,2,"Entertainment",0.00121765945829012,6
577654,10335,813,433,2018,3,14,2018,3,16,"Entertainment",0.0178913328740042,2
556030,59852,1030,7858,2018,4,30,2018,5,2,"Entertainment",0.107641674010395,2
6106669,98612,4185,4763,2017,11,10,2017,11,14,"Entertainment",0.0161482471049274,4
45759148,1166895,40086,127694,2018,4,24,2018,4,27,"Entertainment",0.0255008025936147,3
2459701,14499,12376,1648,2018,3,22,2018,3,28,"Entertainment",0.00589461889880111,6
728644,26343,731,1889,2017,11,28,2017,12,1,"Entertainment",0.0361534576555904,3
781446,2645,444,66,2018,1,2,2018,1,5,"Entertainment",0.00338475083371084,3
565910,4225,226,213,2018,3,2,2018,3,3,"Entertainment",0.00746585146047958,1
742486,2824,373,114,2018,5,23,2018,5,24,"Entertainment",0.00380343871803643,1
2418783,97187,6146,12703,2017,11,13,2017,11,14,"Entertainment",0.0401801236406904,1
693706,2449,811,176,2018,2,10,2018,2,12,"Entertainment",0.00353031399468939,2
593101,861,1091,168,2018,2,28,2018,3,3,"Entertainment",0.00145169203896132,5
1196613,7913,5970,5615,2017,12,9,2017,12,14,"Entertainment",0.00661283138324588,5
1655197,9667,1377,565,2018,2,28,2018,3,3,"Entertainment",0.00584039241250437,5
797902,6958,529,878,2018,5,2,2018,5,3,"Entertainment",0.00872036916814346,1
784673,10095,219,652,2018,1,23,2018,1,24,"Entertainment",0.012865231758962,1
793778,21956,1590,1661,2017,11,11,2017,11,14,"Entertainment",0.027660126634903,3
8293323,162436,4232,13783,2018,2,4,2018,2,6,"Entertainment",0.0195863588093699,2
2458022,154057,6175,15278,2018,4,30,2018,5,3,"Entertainment",0.0626751916785122,3
1249050,10526,1014,644,2018,2,10,2018,2,12,"Entertainment",0.00842720467555342,2
1037158,11876,443,1236,2018,3,2,2018,3,3,"Entertainment",0.0114505215213111,1
692765,1209,571,154,2018,2,28,2018,3,3,"Entertainment",0.00174518054462913,5
716219,1025,748,0,2018,1,1,2018,1,5,"Entertainment",0.00143112651297997,4
1100571,7079,484,390,2018,2,23,2018,2,25,"Entertainment",0.00643211569267226,2
1385846,18094,498,1732,2018,3,21,2018,3,22,"Entertainment",0.01305628475314,1
2095731,132237,1989,17518,2017,11,12,2017,11,14,"Entertainment",0.0630982697684006,2
875558,13161,789,518,2018,4,29,2018,5,3,"Entertainment",0.0150315570184956,4
879924,21152,246,1227,2018,6,13,2018,6,14,"Entertainment",0.0240384396834272,1
12776633,130538,11553,24010,2017,11,16,2017,11,20,"Entertainment",0.0102169327396349,4
2664065,2351,4169,883,2017,11,8,2017,11,14,"Entertainment",0.00088248597537973,6
9523267,154282,7854,29706,2017,12,10,2017,12,13,"Entertainment",0.0162005328633546,3
1019971,77268,3952,13854,2018,4,13,2018,4,15,"Entertainment",0.075755094997799,2
1050298,2298,1028,314,2017,12,13,2017,12,18,"Entertainment",0.00218795046739116,5
9429300,476855,49250,36802,2017,12,16,2017,12,19,"Entertainment",0.0505716224958374,3
531000,11146,528,786,2018,4,13,2018,4,15,"Entertainment",0.0209905838041431,2
1167129,3483,581,333,2018,1,23,2018,1,25,"Entertainment",0.00298424595738774,2
522123,57707,1428,2487,2017,12,18,2017,12,19,"Entertainment",0.110523765472887,1
508413,5321,927,460,2018,1,22,2018,1,25,"Entertainment",0.0104659007539146,3
1055692,46559,2071,4468,2018,3,1,2018,3,3,"Entertainment",0.0441028254453003,2
7178530,321584,23983,30186,2018,4,30,2018,5,3,"Entertainment",0.0447980296801713,3
2044301,71551,3387,4946,2018,5,4,2018,5,9,"Entertainment",0.0350002274616116,5
738047,3474,572,199,2017,12,17,2017,12,19,"Entertainment",0.00470701730377605,2
519447,611,966,122,2018,1,4,2018,1,6,"Entertainment",0.00117625089758917,2
6028190,14095,2900,919,2018,2,27,2018,3,3,"Entertainment",0.00233818111240687,6
556039,6361,971,3783,2017,12,17,2017,12,19,"Entertainment",0.0114398450468402,2
658954,13012,1142,1601,2017,12,23,2017,12,25,"Entertainment",0.019746446641192,2
1656363,24170,1287,1220,2018,1,3,2018,1,6,"Entertainment",0.0145922119728586,3
865730,36453,5115,3268,2017,12,1,2017,12,2,"Entertainment",0.0421066614302381,1
526902,5737,479,796,2018,1,4,2018,1,6,"Entertainment",0.0108881727531875,2
768644,1711,1244,0,2018,1,3,2018,1,6,"Entertainment",0.00222599799126774,3
556782,23513,1013,1772,2017,12,1,2017,12,2,"Entertainment",0.0422301726708119,1
568844,3310,226,191,2017,12,23,2017,12,25,"Entertainment",0.00581881851614854,2
829284,1508,1596,513,2018,1,3,2018,1,6,"Entertainment",0.00181843614491537,3
778084,3312,740,114,2018,4,21,2018,4,22,"Entertainment",0.00425660982618843,1
732374,32939,1270,2525,2018,3,3,2018,3,4,"Entertainment",0.0449756545153159,1
1423105,6177,1622,0,2017,11,29,2017,12,2,"Entertainment",0.00434050895752597,3
820077,1187,850,372,2018,3,20,2018,3,23,"Entertainment",0.00144742505886642,3
515501,2535,467,357,2017,12,23,2017,12,25,"Entertainment",0.00491754623172409,2
7080039,63371,5261,10668,2017,12,4,2017,12,8,"Entertainment",0.00895065691022323,4
2523697,12398,2491,1992,2018,5,2,2018,5,4,"Entertainment",0.00491263412366857,2
881751,4833,784,416,2017,11,14,2017,11,15,"Entertainment",0.00548113923318488,1
1247657,23076,2003,3553,2018,1,16,2018,1,19,"Entertainment",0.0184954679050412,3
1045167,3460,1060,360,2018,5,25,2018,5,27,"Entertainment",0.00331047574215412,2
783402,3544,340,154,2017,12,9,2017,12,13,"Entertainment",0.00452385875961511,4
551146,1584,128,96,2017,12,1,2017,12,2,"Entertainment",0.0028740116049105,1
786768,9011,2507,2277,2017,12,16,2017,12,19,"Entertainment",0.0114531856913347,3
2026192,10985,1998,784,2018,3,1,2018,3,4,"Entertainment",0.00542150003553464,3
1615969,10033,847,1208,2018,5,2,2018,5,4,"Entertainment",0.00620865870570537,2
2433803,36787,2591,1624,2017,12,20,2017,12,25,"Entertainment",0.0151150277980593,5
1234653,9501,762,273,2017,12,26,2017,12,31,"Entertainment",0.00769527956437963,5
1121060,3063,1865,792,2017,11,28,2017,12,2,"Entertainment",0.00273223556277095,4
505878,1934,617,272,2018,1,27,2018,1,29,"Entertainment",0.00382305615187852,2
566770,627,311,63,2017,11,13,2017,11,15,"Entertainment",0.00110626885685551,2
1813405,12268,843,1045,2018,1,10,2018,1,14,"Entertainment",0.0067651738028736,4
2448067,48165,2303,1879,2018,3,1,2018,3,4,"Entertainment",0.0196747066154644,3
509005,919,547,0,2017,11,29,2017,12,2,"Entertainment",0.00180548324672646,3
812320,5017,594,175,2018,2,5,2018,2,7,"Entertainment",0.00617613748276541,2
932525,5832,802,518,2017,12,29,2017,12,31,"Entertainment",0.00625398782874454,2
2776367,163442,6676,15701,2018,4,30,2018,5,4,"Entertainment",0.0588690183970635,4
7316905,291874,13750,27354,2017,11,26,2017,12,2,"Entertainment",0.0398903634801873,6
731882,34223,2651,2558,2018,3,16,2018,3,17,"Entertainment",0.0467602700981852,1
2518743,58742,1233,5242,2018,5,21,2018,5,22,"Entertainment",0.0233219506714262,1
865221,21736,278,783,2017,12,6,2017,12,8,"Entertainment",0.0251219052704454,2
1915151,32899,2513,3099,2018,4,13,2018,4,16,"Entertainment",0.0171782799371956,3
802375,10017,1062,1494,2017,11,11,2017,11,15,"Entertainment",0.012484187568157,4
1025278,14064,593,1825,2017,11,14,2017,11,15,"Entertainment",0.013717255222486,1
515470,2849,1517,311,2017,12,11,2017,12,14,"Entertainment",0.00552699478146158,3
557013,2247,434,216,2018,4,14,2018,4,16,"Entertainment",0.00403401715938407,2
591142,10601,716,579,2018,3,2,2018,3,4,"Entertainment",0.0179330854515497,2
514103,1852,498,304,2018,1,12,2018,1,14,"Entertainment",0.00360239096056627,2
1066721,27554,1951,2256,2017,11,18,2017,11,21,"Entertainment",0.0258305592558879,3
790799,1082,810,0,2018,1,1,2018,1,6,"Entertainment",0.0013682364292317,5
3696718,240627,21055,13517,2018,1,6,2018,1,7,"Entertainment",0.0650920627432225,1
2124598,57681,2169,2874,2018,1,6,2018,1,7,"Entertainment",0.0271491359777238,1
774577,2890,1615,385,2018,1,5,2018,1,7,"Entertainment",0.00373106869943208,2
5224086,24660,5322,1748,2017,12,25,2017,12,28,"Entertainment",0.00472044296361124,3
967099,11027,795,892,2018,1,24,2018,1,26,"Entertainment",0.0114021418696535,2
841747,57429,723,6802,2018,1,5,2018,1,7,"Entertainment",0.0682259633832969,2
767416,4029,1455,630,2018,1,25,2018,1,26,"Entertainment",0.00525008600289804,1
526511,3968,378,245,2018,5,3,2018,5,4,"Entertainment",0.00753640474747916,1
